V1,V2,V3,V4,V5,V7,V8,V9,V10,Source,Code,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,status,Native_1,Native_2,Native_3,Native_3_TEXT,Speak_1,Speak_2,Speak_5,Speak_5_TEXT,Home,MariaEN,AlexEN,Consent,Intro,ScenN1,ScenN2,ScenN3,ScenN4,ScenN5,ScenN6,ScenN7,ScenN8,ScenN9,ScenN10,ScenN11,ScenN12,ScenN13,ScenN14,ScenN15,ScenN16,ScenN17,ScenN18,ScenN19,ScenN20,Scenario1,Scenario2,Scenario3,Scenario4,Scenario5,Scenario6,Scenario7,Scenario8,Scenario9,Scenario10,Scenario11,Scenario12,Scenario13,Scenario14,Scenario15,Scenario16,Scenario17,Scenario18,Scenario19,Scenario20,dv1,dv3,dv5,dv7,dv9,dv11,dv13,dv15,dv17,dv19,dv2,dv4,dv6,dv8,dv10,dv12,dv14,dv16,dv18,dv20,time_11,time_21,time_31,time_41,time_12,time_22,time_32,time_42,time_13,time_23,time_33,time_43,time_14,time_24,time_34,time_44,time_15,time_25,time_35,time_45,time_16,time_26,time_36,time_46,time_17,time_27,time_37,time_47,time_18,time_28,time_38,time_48,time_19,time_29,time_39,time_49,time_110,time_210,time_310,time_410,time_111,time_211,time_311,time_411,time_112,time_212,time_312,time_412,time_113,time_213,time_313,time_413,time_114,time_214,time_314,time_414,time_115,time_215,time_315,time_415,time_116,time_216,time_316,time_416,time_117,time_217,time_317,time_417,time_118,time_218,time_318,time_418,time_119,time_219,time_319,time_419,time_120,time_220,time_320,time_420,Q42,Q44,gender,age_1,familiar,familiar2,Q36,Q47,Q47_TEXT,Q49,Q51_1,Q53_1,Q55_1,Q55_2,Q55_3,Q55_4,Q55_5,Q55_6,Q55_7,Q55_8,Q57_1,Q57_2,Q57_3,Q57_4,comments,Q31,Include
R_1rGumzim2q6SjO8,Default Response Set,Anonymous,121,1,0,9/8/16 3:23,9/8/16 3:26,1,8819,Z779Y,,,,,,,,,,,,,,,,,,,,,complete,1,,,,,1,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.667,1.667,2.368,1,1.445,1.445,2.191,1,1.427,1.427,2.14,1,3.599,3.599,4.492,1,3.963,3.963,4.72,1,3.317,3.317,4.221,1,2.915,2.915,3.998,1,1.833,1.833,3.119,1,1.453,1.453,2.289,1,1.316,1.316,2.062,1,1.831,1.831,2.543,1,2.289,2.289,3.07,1,1.495,1.495,2.173,1,1.795,1.795,2.564,1,1.653,1.653,2.725,1,2.384,2.384,3.535,1,1.919,1.919,2.789,1,1.674,1.674,2.545,1,1.441,1.441,3.324,1,1.426,1.426,2.228,1,,4,2,39,2,,Would you push the worker in front of the train to save five people?,1,,1,10,3,7,7,7,7,5,7,7,5,0,8,90,90,,1,1
R_UzISFbPekBEZh8B,Default Response Set,Anonymous,122,1,0,9/8/16 3:16,9/8/16 3:28,1,4207,Z395Y,,,,,,,,,,,,,,,,,,,,,complete,1,,,,1,1,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,17.703,17.703,18.881,1,32.605,32.605,34.434,1,13.975,16.039,17.113,2,27.505,27.505,30.212,1,15.41,15.41,17.523,1,22.77,22.77,24.326,1,16.281,17.578,23.055,2,23.965,23.965,25.539,1,30.245,30.245,31.739,1,30.969,30.969,32.878,1,11.098,11.098,12.503,1,18.77,18.77,22.179,1,15.767,15.767,17.244,1,16.342,16.342,18.25,1,26.817,26.817,28.156,1,32.101,33.341,33.954,2,16.807,16.807,18.176,1,12.784,12.784,14.76,1,20.777,23.297,24.199,4,17.863,17.863,19.553,1,4,,2,22,1,The policeman and the criminal,Would you push the worker on the front of the train to save five persons?,1,,1,11,1,7,7,7,7,4,4,5,3,0,6,50,34,,1,1
R_12a222ztfy1UUF8,Default Response Set,Anonymous,123,1,0,9/8/16 3:14,9/8/16 3:30,1,3886,A368B,,,,,,,,,,,,,,,,,,,,,complete,1,,,,1,1,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,2,1,2,2,2,1,2,2,1,2,35.634,36.61,38.04,2,28.82,28.82,29.798,1,32.356,32.356,33.325,1,13.315,13.315,14.291,1,34.168,34.168,35.374,1,30.239,31.399,32.128,3,40.8,40.8,41.808,1,26.493,26.997,28.094,2,44.588,44.588,45.623,1,32.15,32.15,33.222,1,19.392,19.392,20.414,1,24.947,24.947,26.101,1,19.239,20.335,24.217,2,20.143,20.143,21.422,1,20.416,20.416,21.437,1,50.845,50.845,52.384,1,24.359,24.359,25.317,1,7.811,7.811,9.435,1,19.315,19.315,25.548,1,36.796,36.796,37.956,1,,3,2,42,2,,"no I dosen«t do this, because all person lief ",1,,1,10,3,6,7,6,5,4,6,5,5,70,60,68,80,,1,1
R_2rwnBuHW5zsIBvX,Default Response Set,Anonymous,124,1,0,9/8/16 2:48,9/8/16 3:31,1,9560,A841Y,,,,,,,,,,,,,,,,,,,,,complete,1,,,,1,1,1,Spanisch,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,27.895,30.574,32.29,2,33.231,35.961,37.76,2,26.241,26.241,28.423,1,41.03,43.268,44.451,2,25.727,25.727,27.637,1,33.566,33.566,42.514,1,23.894,27.162,28.587,3,19.016,21.269,22.802,2,44.103,46.195,47.837,2,2.582,37.564,39.71,4,9.251,9.251,10.42,1,17.692,17.692,19.045,1,16.968,16.968,18.683,1,14.37,14.37,15.975,1,4.169,38.536,40.787,4,5.476,22.389,23.545,6,20.2,20.2,22.552,1,22.665,22.665,25.624,1,15.56,15.56,16.832,1,27.185,28.835,30.007,2,4,,2,27,1,the workers and the coming train,Would you push the worker bevor the train to rescue five people?,1,,1,7,11,7,7,7,6,5,6,6,5,0,10,25,5,,1,1
R_1gcqr8k1xrdUmsi,Default Response Set,Anonymous,125,1,0,9/8/16 3:23,9/8/16 3:34,1,4671,Z434B,,,,,,,,,,,,,,,,,,,,,complete,1,,,,,1,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,1,1,2,2,1,2,3,2,3,3,1,1,2,2,2.001,3.506,4.686,2,8.817,9.843,10.681,2,1.73,3.043,4.352,2,5.212,6.181,7.103,2,1.447,2.917,3.813,2,4.855,5.862,7.662,2,9.269,10.666,11.992,2,2.398,8.272,10.802,2,9.266,14.143,15.573,2,1.444,8.213,9.188,3,2.34,2.34,3.638,1,1.069,2.295,3.57,2,6.353,6.353,7.317,1,5.812,6.918,8.205,2,1.338,5.704,6.904,2,2.269,11.981,13.116,2,9.408,11.212,12.358,3,6.156,11.491,12.612,3,6.005,6.005,7.144,1,6.191,8.775,9.901,3,4,,2,30,2,,wrden sie den arbeiter vor em zug stose um fnf personen zu retten,1,,1,15,0,7,7,7,7,1,4,2,1,36,0,1,2,,1,1
R_RlviDeHMKXu8LAt,Default Response Set,Anonymous,126,1,0,9/8/16 3:03,9/8/16 3:34,1,9458,A833Y,,,,,,,,,,,,,,,,,,,,,complete,1,,,,,1,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,31.524,31.524,34.268,1,61.002,61.002,63.497,1,34.472,34.472,35.508,1,80.138,80.138,82.808,1,33.022,33.022,34.071,1,38.051,38.051,39.474,1,33.453,33.453,35.127,1,48.872,48.872,51.267,1,44.614,44.614,46.771,1,41.329,41.329,43.09,1,20.181,20.181,21.595,1,108.569,108.569,110.577,1,50.242,50.242,51.859,1,73.518,73.518,75.825,1,52.846,52.846,54.729,1,63.142,63.142,65.119,1,55.928,55.928,57.023,1,42.615,42.615,44.207,1,41.805,41.805,43.268,1,30.387,30.387,32.019,1,,4,1,64,2,,"Would you kick the workman in front of the train, to rescue five persons? ",1,,1,10,0,7,7,7,7,1,1,2,1,0,0,7,0,,1,1
R_3fUfDExfquxkJze,Default Response Set,Anonymous,127,1,0,9/8/16 3:19,9/8/16 3:38,1,2741,Z273Y,,,,,,,,,,,,,,,,,,,,,complete,1,,1,Trkisch,1,1,1,Trkisch,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,21.897,21.897,22.79,1,16.322,16.322,17.206,1,23.626,23.626,24.953,1,8.784,8.784,9.801,1,18.115,18.115,19.109,1,8.598,8.598,9.738,1,37.812,37.812,38.594,1,4.621,12.822,13.75,2,10.342,10.342,11.168,1,33.335,33.335,34.085,1,5.485,5.485,6.425,1,16.596,16.596,17.591,1,16.112,16.112,17.151,1,26.975,26.975,30.57,1,30.12,30.12,31.272,1,6.352,6.352,7.381,1,17.15,17.15,17.911,1,24.043,24.043,26.5,1,20.119,20.119,21.048,1,260.677,260.677,267.366,1,4,,1,33,1,"Der Mann auf dem Baum. Ich wrde keine Menschen in Gefahr bringen, auch wenn der Grizzlybr die Gefahr ist.","Would you push the worker infront of the train, if you could save five more people?",1,,2,9,0,7,7,7,7,6,7,6,6,10,30,80,70,,1,1
R_5thzxK6FKfaoV1L,Default Response Set,Anonymous,128,1,0,9/8/16 3:29,9/8/16 3:42,1,8514,A754B,,,,,,,,,,,,,,,,,,,,,complete,1,,,,,1,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,12.685,12.685,13.675,1,28.791,28.791,30.076,1,18.156,18.156,19.245,1,17.832,17.832,19.094,1,14.803,14.803,15.558,1,24.549,24.549,25.442,1,21.293,21.293,22.27,1,52.063,52.063,53.123,1,23.923,23.923,25.047,1,15.382,15.382,17.022,1,10.991,10.991,12.225,1,17.169,17.169,18.347,1,16.321,16.321,17.495,1,14.351,14.351,15.425,1,51.342,51.342,52.414,1,17.886,17.886,19.257,1,20.211,20.211,21.625,1,10.914,10.914,12.463,1,18.849,18.849,19.954,1,14.47,14.47,15.493,1,4,,1,28,2,,Would you push the worker in front of the train to rescue five persons?,1,,1,16,0,7,6,7,7,5,6,6,6,0,15,43,48,No,1,1
R_2CksBoftmA4NATc,Default Response Set,Anonymous,129,1,0,9/8/16 3:21,9/8/16 3:49,1,388,A77Y,,,,,,,,,,,,,,,,,,,,,complete,1,,,,,1,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,42.802,42.802,44.068,1,38.272,38.272,39.874,1,58.039,58.039,59.082,1,40.65,40.65,42.112,1,30.855,30.855,31.976,1,25.054,25.054,26.231,1,42.869,42.869,46.648,1,46.894,46.894,48.473,1,117.605,117.605,118.759,1,54.433,54.433,83.77,1,22.552,22.552,40.016,1,20.3,20.3,21.51,1,22.62,22.62,24.038,1,22.25,22.25,30.476,1,56.248,56.248,57.971,1,42.975,42.975,44.766,1,145.759,145.759,147.625,1,21.073,21.073,22.678,1,46.29,46.29,47.476,1,32.521,32.521,33.747,1,,4,1,42,2,,Would you push the worker infront of the train to save the five individuals?,1,,2,15,11,7,7,7,7,5,6,6,5,29,29,90,30,"Nope, not at all.",1,1
R_30iO9YL3yOCzC9C,Default Response Set,Anonymous,130,1,0,9/8/16 3:41,9/8/16 3:53,1,6764,A608B,,,,,,,,,,,,,,,,,,,,,complete,1,,,,,1,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,10.274,10.274,11.458,1,34.31,34.31,40.077,1,21.973,21.973,23.729,1,15.117,15.117,16.757,1,27.565,27.565,29.025,1,11.485,11.485,15.341,1,16.553,16.553,18.187,1,23.495,23.495,24.656,1,10.305,10.305,11.998,1,46.492,46.492,49.276,1,6.219,8.585,9.062,2,21.255,21.255,22.439,1,10.415,10.415,14.2,1,15.13,21.432,26.31,2,6.347,9.423,10.039,3,38.574,38.574,39.892,1,36.853,36.853,38.739,1,12.087,12.087,13.46,1,20.594,20.594,21.836,1,5.417,5.417,6.408,1,,4,1,25,1,The Cashier,Would you push the worker in front of the train to save five people?,1,,1,11,0,7,7,7,7,5,6,6,6,0,12,80,60,,1,1
R_3MhhLLuZWsLkXBp,Default Response Set,Anonymous,131,1,0,9/8/16 3:40,9/8/16 4:00,1,7470,A667Y,,,,,,,,,,,,,,,,,,,,,complete,1,,,,1,1,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,21.292,24.913,27.354,2,25.922,56.448,58.869,3,33.393,36.151,38.193,2,14.749,40.639,42.348,2,34.327,36.468,38.336,2,27.745,30.419,31.451,4,21.073,24.862,27.486,3,31.006,35.297,37.529,2,43.756,46.997,49.347,5,52.669,57.88,59.41,3,25.247,28.525,30.58,2,16.478,19.007,20.458,2,23.677,26.421,27.644,2,29.34,32.496,34.486,2,54.259,56.403,58.178,2,41.669,49.526,50.752,7,32.293,38.558,40.331,4,26.184,29.818,32.656,2,29.753,32.279,33.726,2,30.755,33.977,35.697,4,4,,2,29,2,,no,1,,1,12,0,7,7,7,7,6,6,6,6,0,38,71,85,"No, i Have«nt.^^",1,1
R_1FMaql0kljuSXlc,Default Response Set,Anonymous,132,1,0,9/8/16 3:53,9/8/16 4:03,1,8415,Z746B,,,,,,,,,,,,,,,,,,,,,complete,1,,,,,1,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,1,2,3,2,1,2,2,2,2,1,1,2,1,2,18.073,18.073,18.83,1,3.254,3.254,3.926,1,21.648,21.648,22.562,1,2.654,2.654,5.382,1,6.088,7.204,7.98,2,28.204,28.204,29.503,1,4.963,4.963,6.217,1,27.264,27.264,28.278,1,40.75,40.75,42.803,1,2.003,2.003,2.886,1,12.811,12.811,13.716,1,3.5,3.5,4.12,1,9.704,9.704,10.745,1,2.048,2.048,3.223,1,25.578,25.578,28.059,1,2.67,3.421,3.675,2,23.143,23.33,24.182,2,12.378,12.378,13.056,1,3.718,3.718,4.602,1,22.347,22.347,23.317,1,,4,1,23,2,,"To rescue five persons instead, would you push the worker in front of a train?",1,,3,9,0,6,7,7,7,5,6,5,4,0,9,30,30,,1,1
R_10BO9RDWUHTr8Wc,Default Response Set,Anonymous,133,1,0,9/8/16 3:56,9/8/16 4:11,1,5817,Z529Y,,,,,,,,,,,,,,,,,,,,,complete,1,,,,,1,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18.807,18.807,20.89,1,33.509,33.509,34.777,1,6.495,6.495,10.366,1,28.687,28.687,32.493,1,32.386,32.386,33.763,1,5.717,5.717,7.029,1,5.59,5.59,6.87,1,22.809,22.809,23.958,1,25.605,25.605,26.83,1,10.558,10.558,12.072,1,17.401,17.401,18.585,1,7.453,7.453,8.437,1,18.176,18.176,19.396,1,13.668,13.668,15.084,1,33.869,33.869,35.509,1,3.621,3.621,4.66,1,9.612,9.612,10.73,1,48.566,55.703,57.025,2,9.027,9.027,11.498,1,27.8,27.8,29.634,1,4,,2,35,2,,Would you push someone in front of the train to save five people?,1,,1,10,0,6,6,6,5,3,4,4,3,0,9,28,30,no,1,1
R_6f11Wwy1Q87t8d3,Default Response Set,Anonymous,134,1,0,9/8/16 4:03,9/8/16 4:18,1,5865,Z533Y,,,,,,,,,,,,,,,,,,,,,complete,1,,,,,1,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,77.02,77.02,78.137,1,32.624,32.624,33.72,1,24.684,24.684,25.849,1,42.024,42.024,43.181,1,26.758,26.758,29.747,1,28.779,28.779,29.903,1,18.678,18.678,20.491,1,28.231,28.231,29.336,1,26.803,26.803,28.028,1,37.702,37.702,38.922,1,21.252,21.252,22.531,1,12.253,12.253,15.309,1,20.55,20.55,21.595,1,19.827,19.827,21.08,1,24.126,24.126,26.285,1,43.524,43.524,44.539,1,24.727,24.727,25.888,1,18.545,18.545,19.957,1,18.011,18.011,18.96,1,32.095,32.095,33.344,1,,4,2,39,2,,Would you push the working man in front of the train to rescue the other five persons?,1,,1,11,8,7,7,7,7,5,6,6,5,20,14,33,78,,1,1
R_12JPsc8iejvQIdq,Default Response Set,Anonymous,135,1,0,9/8/16 4:03,9/8/16 4:18,1,3518,A338B,,,,,,,,,,,,,,,,,,,,,complete,1,,,,,1,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,21.529,21.529,22.952,1,3.989,38.008,40.164,3,14.326,14.326,20.157,1,12.74,12.74,19.773,1,13.424,13.424,20.447,1,21.949,21.949,25.956,1,11.488,11.488,12.597,1,17.494,17.494,19.45,1,26.526,26.526,28.53,1,31.184,31.184,34.926,1,8.341,8.341,14.618,1,30.949,30.949,31.919,1,4.407,19.289,20.501,3,33.412,33.412,34.688,1,22.277,22.277,23.668,1,4.569,29.624,31.42,3,41.683,44.643,45.722,3,17.164,17.164,25.931,1,15.951,15.951,17.841,1,19.267,19.267,21.351,1,4,,1,34,1,The scenario with the collapsed plane wing.,Would you push the worker in front of the train in order to save the other five peoples lifes?,1,,2,12,0,6,7,7,6,5,5,5,4,19,32,43,28,,1,1
R_1Cke3ZQgfjnVHTw,Default Response Set,Anonymous,136,1,0,9/8/16 4:00,9/8/16 4:19,1,6367,Z575Y,,,,,,,,,,,,,,,,,,,,,complete,1,,,,,1,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,30.53,30.53,31.76,1,15.775,15.775,21.448,1,67.388,67.388,68.471,1,34.977,34.977,36.296,1,16.926,16.926,18.055,1,32.454,32.454,33.358,1,109.376,109.376,110.29,1,18.706,18.706,20.509,1,47.904,47.904,50.428,1,25.553,25.553,29.021,1,20.836,20.836,21.717,1,18.832,18.832,19.724,1,15.653,15.653,16.646,1,23.069,23.069,26.054,1,45.253,45.253,46.528,1,8.54,8.54,13.382,1,27.856,27.856,28.658,1,46.18,46.18,55.262,1,10.149,27.61,28.401,3,9.485,9.485,12.189,1,4,,2,34,1,"The Text with the motorcyle, because my son drives a dirtbike.","Would you push the woker infront of the train, to rescue five persons?",1,,1,8,6,7,7,7,7,5,6,6,5,41,29,71,82,no,1,1
R_24kOzrV1Wp20dTb,Default Response Set,Anonymous,137,1,0,9/8/16 3:57,9/8/16 4:20,1,2876,A284B,,,,,,,,,,,,,,,,,,,,,complete,1,,,,,1,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,43.619,43.619,45.29,1,35.44,35.44,36.549,1,45.416,45.416,47.088,1,45.782,45.782,46.79,1,39.387,39.387,40.824,1,51.383,51.383,53.062,1,30.924,30.924,32.157,1,36.959,36.959,38.413,1,45.781,45.781,47.272,1,62.805,62.805,63.922,1,24.666,24.666,25.77,1,34.325,34.325,35.504,1,33.578,33.578,40.948,1,35.745,35.745,36.838,1,65.622,65.622,67.019,1,45.696,45.696,47.641,1,27.47,27.47,28.827,1,30.659,30.659,32.036,1,39.684,39.684,40.849,1,32.988,32.988,34.258,1,4,,2,28,1,"The Scenario with the motorcycle, with the coma Patient, with the medicine for the Nurse in the developing Country, with the Grizzlybear and the machines in the Wood factory.",Would you push the worker towards the Train to save five persons?,1,,1,9,1,7,7,7,7,5,6,6,5,5,10,30,40,"No, thanks.",1,1
R_A5ydVhlzjvvfb5n,Default Response Set,Anonymous,138,1,0,9/8/16 4:14,9/8/16 4:23,1,3329,Z322B,,,,,,,,,,,,,,,,,,,,,complete,1,,,,,1,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3.016,11.885,12.481,3,2.897,20.602,21.389,4,3.172,4.249,5.55,2,2.687,8.826,9.656,3,6.49,9.462,11.36,2,17.027,19.252,21.007,2,2.722,19.985,21.536,3,1.805,4.02,5.428,2,10.14,11.799,13.998,2,3.51,28.962,30.193,3,5.863,7.751,8.564,3,13.049,15.869,16.37,4,5.904,7.32,8.173,2,9.534,11.082,12.504,2,4.447,8.135,10.51,3,6.532,8.577,11.135,2,5.089,7.425,9.25,2,2.852,5.552,10.613,2,2.738,5.169,6.302,2,2.736,15.705,18.696,2,,4,2,20,2,,Would you throw the worker in front of the train if you could save five persons?,1,,2,7,4,7,7,7,7,5,5,5,5,41,58,59,59,no,1,1
R_3HjJ31mdWCEgZFk,Default Response Set,Anonymous,139,1,0,9/8/16 4:06,9/8/16 4:26,1,7060,A633Y,,,,,,,,,,,,,,,,,,,,,complete,1,,,,,1,1,Schwedisch,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,47.559,47.559,50.409,1,48.983,48.983,50.324,1,41.53,41.53,43.271,1,36.254,36.254,37.835,1,47.589,47.589,48.829,1,19.888,19.888,21.137,1,48.973,48.973,50.089,1,9.219,9.219,10.455,1,11.691,11.691,13.778,1,38.425,40.485,41.08,2,16.466,21.59,22.704,2,34.343,34.343,35.836,1,10.48,10.48,12.505,1,19.398,19.398,27.937,1,64.388,64.388,65.967,1,6.712,6.712,8.947,1,20.835,20.835,22.732,1,45.975,45.975,47.698,1,46.738,46.738,47.846,1,10.749,10.749,12.061,1,4,,2,21,2,,Would you hit the worker in front of the train to rescue five persons?,1,,1,12,0,7,7,7,6,6,7,7,5,0,19,42,64,,1,1
R_1FrCZkdeMbm7JB7,Default Response Set,Anonymous,140,1,0,9/8/16 4:15,9/8/16 4:27,1,3793,Z361Y,,,,,,,,,,,,,,,,,,,,,complete,1,,,,1,1,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,17.637,17.637,19.683,1,8.489,8.489,10.253,1,12.915,14.712,15.409,3,22.612,22.612,25.193,1,19.793,19.793,22.359,1,7.042,7.042,9.59,1,14.98,14.98,18.885,1,8.03,8.03,9.39,1,44.536,44.536,48.254,1,14.671,14.671,16.177,1,6.836,6.836,8.453,1,21.275,21.275,32.427,1,16.451,16.451,17.828,1,11.57,11.57,13.212,1,22.866,22.866,25.076,1,14.6,14.6,15.93,1,21.088,21.088,22.504,1,16.397,16.397,20.26,1,6.831,9.727,10.868,3,14.266,14.266,16.112,1,,4,2,21,2,,Would you push the worker in front of the train to save five people?,1,,1,10,3,7,7,7,7,5,7,7,6,9,42,93,97,,1,1
R_1ocAsu3cgVppYSM,Default Response Set,Anonymous,141,1,0,9/8/16 4:13,9/8/16 4:28,1,4039,Z381Y,,,,,,,,,,,,,,,,,,,,,complete,1,,,,,1,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,1,2,27.227,27.227,29.029,1,11.607,11.607,12.977,1,8.64,8.64,10.491,1,42.817,42.817,44.395,1,38.998,38.998,41.504,1,4.463,4.463,6.376,1,6.561,6.561,8.989,1,34.201,34.201,36.013,1,5.811,5.811,6.948,1,13.924,13.924,15.674,1,5.881,5.881,7.294,1,18.66,18.66,22.013,1,12.592,12.592,14.05,1,26.356,26.356,28.324,1,25.568,25.568,27.045,1,3.064,3.064,4.743,1,29.402,29.402,31.181,1,24.66,24.66,26.157,1,28.958,28.958,30.667,1,5.364,5.364,12.589,1,4,,2,28,1,To get aid for your study.,Would you push the worker before the train to save the life of five people?,1,,1,8,5,7,7,7,7,5,7,7,5,9,28,29,38,,1,1
R_325Fqk2nv8pGNB5,Default Response Set,Anonymous,142,1,0,9/8/16 4:15,9/8/16 4:29,1,2429,Z247Y,,,,,,,,,,,,,,,,,,,,,complete,1,,,,,1,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,0.944,17.643,19.864,2,31.203,34.424,36.414,2,32.913,32.913,34.794,1,38.402,40.935,42.6,2,27.667,27.667,30.387,1,20.857,20.857,22.519,1,26.203,26.203,27.437,1,10.486,13.714,15.403,2,1.357,41.84,43.901,4,3.487,19.169,20.667,2,9.761,9.761,11.545,1,53.009,62.601,67.64,2,16.911,36.488,50.198,2,23.751,23.751,26.374,1,23.095,24.961,25.71,2,27.881,27.881,29.453,1,11.507,14.765,16.37,2,3.559,36.018,37.511,5,7.505,11.54,13.609,2,3.699,22.144,24.221,2,,4,2,25,2,,Would you push the worker in front of the train in order to save five people?,1,,2,12,3,7,7,7,7,7,6,7,7,0,100,82,81,,1,1
