ResponseID,ResponseSet,Name,Language,SID,Language1GERMANL12EnglishL2,ExclusionReason,Include,EmailAddress,Status,StartDate,EndDate,Finished,status,WhatisyournativelanguageGerman,WhatisyournativelanguageEnglish,WhatisyournativelanguageOther,WhatisyournativelanguageOtherTEX,v20,v21,v22,Whatlanguagesdoyouspeakataninter,v24,v25,v26,v27,v28,v29,GrowingupdidyouusealotofEnglisha,Pleasereadthetextbelowandanswert,v32,AgreementtoParticipateinResearch,Onthefollowingscreensyouwillseea,ScenariolmCurrentLoopNumberof201,ScenariolmCurrentLoopNumberof202,ScenariolmCurrentLoopNumberof203,ScenariolmCurrentLoopNumberof204,ScenariolmCurrentLoopNumberof205,ScenariolmCurrentLoopNumberof206,ScenariolmCurrentLoopNumberof207,ScenariolmCurrentLoopNumberof208,ScenariolmCurrentLoopNumberof209,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,ImaginethefollowinglmField31,ImaginethefollowinglmField32,ImaginethefollowinglmField33,ImaginethefollowinglmField34,ImaginethefollowinglmField35,ImaginethefollowinglmField36,ImaginethefollowinglmField37,ImaginethefollowinglmField38,ImaginethefollowinglmField39,ImaginethefollowinglmField310,ImaginethefollowinglmField311,ImaginethefollowinglmField312,ImaginethefollowinglmField313,ImaginethefollowinglmField314,ImaginethefollowinglmField315,ImaginethefollowinglmField316,ImaginethefollowinglmField317,ImaginethefollowinglmField318,ImaginethefollowinglmField319,ImaginethefollowinglmField320,dv1,dv2,dv3,dv4,dv5,dv6,dv7,dv8,dv9,dv10,dv11,dv12,dv13,dv14,dv15,dv16,dv17,dv18,dv19,dv20,Timing1FirstClick,Timing1LastClick,Timing1QuestionTextTimingPageSub,Timing1QuestionTextTimingClickCo,Timing2FirstClick,Timing2LastClick,Timing2QuestionTextTimingPageSub,Timing2QuestionTextTimingClickCo,Timing3FirstClick,Timing3LastClick,v105,v106,v107,Timing4LastClick,Timing4QuestionTextTimingPageSub,Timing4QuestionTextTimingClickCo,Timing5FirstClick,Timing5LastClick,Timing5QuestionTextTimingPageSub,Timing5QuestionTextTimingClickCo,Timing6FirstClick,Timing6LastClick,Timing6QuestionTextTimingPageSub,Timing6QuestionTextTimingClickCo,Timing7FirstClick,Timing7LastClick,Timing7QuestionTextTimingPageSub,Timing7QuestionTextTimingClickCo,Timing8FirstClick,Timing8LastClick,Timing8QuestionTextTimingPageSub,Timing8QuestionTextTimingClickCo,Timing9FirstClick,Timing9LastClick,Timing9QuestionTextTimingPageSub,Timing9QuestionTextTimingClickCo,Timing10FirstClick,Timing10LastClick,Timing10QuestionTextTimingPageSu,Timing10QuestionTextTimingClickC,Timing11FirstClick,Timing11LastClick,Timing11QuestionTextTimingPageSu,Timing11QuestionTextTimingClickC,Timing12FirstClick,Timing12LastClick,Timing12QuestionTextTimingPageSu,Timing12QuestionTextTimingClickC,Timing13FirstClick,Timing13LastClick,Timing13QuestionTextTimingPageSu,Timing13QuestionTextTimingClickC,Timing14FirstClick,Timing14LastClick,Timing14QuestionTextTimingPageSu,Timing14QuestionTextTimingClickC,Timing15FirstClick,Timing15LastClick,Timing15QuestionTextTimingPageSu,Timing15QuestionTextTimingClickC,Timing16FirstClick,Timing16LastClick,Timing16QuestionTextTimingPageSu,Timing16QuestionTextTimingClickC,Timing17FirstClick,Timing17LastClick,Timing17QuestionTextTimingPageSu,Timing17QuestionTextTimingClickC,Timing18FirstClick,Timing18LastClick,Timing18QuestionTextTimingPageSu,Timing18QuestionTextTimingClickC,Timing19FirstClick,Timing19LastClick,Timing19QuestionTextTimingPageSu,Timing19QuestionTextTimingClickC,Timing20FirstClick,Timing20LastClick,Timing20QuestionTextTimingPageSu,Timing20QuestionTextTimingClickC,Ignoranceisbliss,Itisbetternottoknowtoomuchaboutt,Inthiscomplicatedworldofourstheo,Thereisonlyonerightwaytodoanythi,Apersoneitherknowstheanswertoaqu,Youcanclassifyalmostallpeoplease,Peopleareeithergoodorbad,Lifeisbasicallythesamemostofthet,Thingsoftengowrongformebynofault,Iwouldfeelmuchbetterifmypresentc,Iamannoyedbyunhappypeoplewhojust,Peoplemaketoomuchofthefeelingsan,TherearesomepeopleIknowIwouldnev,Icanbecomfortablewithallkindsofp,ItÕsnotreallymyproblemifothersar,Aproblemhaslittleattractionforme,Itrytoanticipateandavoidsituatio,Ipreferjusttoletthingshappenrath,Simplyknowingtheanswerratherthan,Iamhesitantaboutmakingimportantd,IoftendonotunderstandpeopleÕsbeh,ItrytolookateverybodyÕssideofadi,WhenIÕmupsetatsomeoneIusuallytry,Ialwaystrytolookatallsidesofapro,BeforecriticizingsomebodyItrytoi,Isometimesfinditdifficulttoseeth,WhenIamconfusedbyaproblemoneofth,SometimesIgetsochargedupemotiona,WhenIlookbackonwhathashappenedto,WhenIlookbackonwhatÕshappenedtom,Ieithergetveryangryordepressedif,SometimesIdonÕtfeelverysorryforo,SometimesIfeelarealcompassionfor,Ioftenhavenotcomfortedanotherwhe,IdonÕtliketogetinvolvedinlisteni,TherearecertainpeoplewhomIdislik,Sometimeswhenpeoplearetalkingtom,IÕmeasilyirritatedbypeoplewhoarg,IfIseepeopleinneedItrytohelpthem,BittelesenSiedenuntenstehendenTe,v215,Pleaseindicateyourgender,Howoldareyouyearsold,Didanyofthescenariosseemfamiliar,Whichones,Pleasetranslatethefollowingstate,Whatisyourcountryoforigin,WhatisyourcountryoforiginTEXT,WhatwasthemethodofyourEnglishacq,Howoldwereyouwhenyoubeganlearnin,HowmanymonthshaveyouspentinanEng,Pleaseusethesliderstoindicatehow,v227,v228,v229,v230,v231,v232,v233,Ineachofthefollowingcontextsesti,v235,v236,v237,Finallyanyquestionscommentsorsug,ThankyouforyourparticipationThis,Source,Code,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264
R_9SQS6ZsA4osXoBT,Default Response Set,Anonymous,1,129,1,None,Yes,,0,7/20/16 3:35,7/20/16 4:01,1,Complete,1,,,,,,,1,1,,,,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,30.156,30.156,31.41,1,49.714001,49.714001,51.223,1,40.782001,40.782001,,,,13.856,15.229,1,19.792999,19.792999,21.068001,1,28.976,28.976,30.212,1,25.507999,25.507999,26.615999,1,38.022999,38.022999,38.964001,1,70.065002,70.065002,71.442001,1,24.254,24.254,25.466999,1,18.148001,18.148001,19.913,1,16.371,16.371,17.35,1,14.064,14.064,14.981,1,21.954,21.954,23.037001,1,45.749001,45.749001,46.923,1,17.267,17.267,18.232,1,40.366001,40.366001,41.324001,1,15.635,15.635,16.785,1,23.879,23.879,25.153999,1,41.548,41.548,42.485001,1,3,2,4,1,3,3,3,1,1,1,3,2,4,2,2,1,1,1,1,2,3,5,5,5,5,2,5,3,2,3,2,2,1,3,2,2,1,2,4,4,,1,48,2,,Is it morally correct if you push a person standing next to you to avoid that 4 people die though the person you push pass away?,1,,1,11,1,6,6,7,5,5,4,5,4,0,8,29,16,I`m waitung for further study`s from your institute. / Thank you very much!!! ,1,4372,A409Y,31.41,51.223,,15.229,21.068001,30.212,26.615999,38.964001,71.442001,25.466999,19.913,17.35,14.981,23.037001,46.923,18.232,41.324001,16.785,25.153999,42.485001
R_a5bLQmbOoaAJzyl,Default Response Set,Anonymous,1,130,1,None,Yes,,0,7/20/16 3:48,7/20/16 4:04,1,Complete,1,,,,,,,,1,,,,,,2,,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,41.488998,41.488998,56.591999,1,24.625999,24.625999,27.194,1,22.667,22.667,,,,16.079,17.672001,2,22.323999,22.323999,23.826,1,28.089001,28.089001,30.08,1,3.2190001,3.2190001,7.506,1,22.002001,22.002001,24.83,1,11.237,11.237,13.207,1,33.693001,33.693001,35.772999,1,14.045,14.045,15.96,1,6.5500002,6.5500002,8.7060003,1,17.996,17.996,19.674999,1,14.484,14.484,16.108999,1,4.9109998,6.8330002,10.319,2,30.954,30.954,32.686001,1,22.459999,22.459999,24.874001,1,13.33,13.33,15.36,1,4.1620002,4.1620002,5.724,1,21.483,21.483,23.844,1,1,1,1,1,1,1,1,1,1,1,5,2,5,3,1,1,1,1,1,2,5,4,4,3,2,5,4,3,1,1,1,1,5,2,5,1,4,2,5,4,,2,38,2,,-,1,,2,9,10,7,7,7,7,5,6,6,3,70,81,74,74,,1,2306,A237Y,56.591999,27.194,,17.672001,23.826,30.08,7.506,24.83,13.207,35.772999,15.96,8.7060003,19.674999,16.108999,10.319,32.686001,24.874001,15.36,5.724,23.844
R_6EEFrVHJ1l0YrAh,Default Response Set,Anonymous,1,131,1,None,Yes,,0,7/20/16 3:47,7/20/16 4:05,1,Complete,1,,,,,,,,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,16.308001,16.308001,16.966,1,26.878,26.878,27.671,1,12.529,12.529,,,,27.569,31.468,1,24.674999,24.674999,25.672001,1,15.31,15.31,16.091,1,28.83,28.83,29.681,1,13.074,13.074,14.119,1,18.926001,19.738001,20.311001,2,34.321999,34.321999,35.902,1,11.502,11.502,12.067,1,15.278,15.278,15.856,1,19.735001,19.735001,23.062,1,13.177,13.177,13.769,1,23.815001,25.025,26.655001,2,31.448,31.448,31.968,1,12.197,12.197,12.843,1,22.023001,22.023001,22.837999,1,12.471,12.471,12.951,1,24.440001,24.440001,25.039,1,5,5,2,2,5,3,4,3,3,2,3,3,6,1,2,2,1,2,1,6,5,6,5,6,5,2,6,5,1,1,5,4,3,1,5,5,5,5,4,,4,1,35,2,,"Is it morally correct, to push the person next to you, to prevent the death of four others, even if this means the person beening pushed will die?",1,,2,10,1,7,7,7,7,6,6,6,5,10,61,66,75,No. ,1,3016,A296B,16.966,27.671,,31.468,25.672001,16.091,29.681,14.119,20.311001,35.902,12.067,15.856,23.062,13.769,26.655001,31.968,12.843,22.837999,12.951,25.039
R_bOfmdnOx0yKNp65,Default Response Set,Anonymous,1,132,1,None,Yes,,0,7/20/16 3:47,7/20/16 4:09,1,Complete,1,,,,,,,1,1,,,,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,3.0610001,3.0610001,4.263,1,35.18,35.18,36.997002,1,6.6199999,8.2030001,,,,12.537,14.234,1,6.9050002,7.9889998,8.2840004,2,13.832,13.832,15.273,1,3.8039999,3.8039999,4.605,1,28.445999,28.445999,30.695999,1,8.698,8.698,10.052,1,51.495998,51.495998,52.855999,1,3.4660001,3.4660001,4.7870002,1,22.009001,22.009001,23.202,1,25.157,25.157,26.785999,1,2.8940001,6.487,7.3460002,2,35.228001,36.363998,38.476002,2,3.2090001,3.2090001,4.1020002,1,30.238001,30.238001,34.438,1,5.0910001,5.0910001,6.223,1,6.2350001,6.2350001,7.2919998,1,3.651,4.7719998,5.79,2,2,2,3,2,5,3,3,3,4,4,4,3,5,3,3,2,1,1,1,1,5,5,3,3,5,3,3,3,2,1,1,3,1,1,2,3,3,5,4,4,,2,32,1,welche,Nein,1,,1,17,0,7,7,7,7,2,2,2,2,50,49,50,50,,1,3585,Z343Y,4.263,36.997002,,14.234,8.2840004,15.273,4.605,30.695999,10.052,52.855999,4.7870002,23.202,26.785999,7.3460002,38.476002,4.1020002,34.438,6.223,7.2919998,5.79
R_eWDwwRgRTI3uAst,Default Response Set,Anonymous,1,133,1,None,Yes,,0,7/20/16 3:43,7/20/16 4:09,1,Complete,1,,,,,,,,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,25.021999,25.021999,26.003,1,8.6829996,8.6829996,9.9350004,1,28.445999,28.445999,,,,44.923,45.839001,1,28.854,29.716999,30.833,2,32.464001,32.464001,34.212002,1,17.98,17.98,18.847,1,33.287998,33.287998,34.085999,1,34.324001,34.324001,46.007,1,7.9349999,7.9349999,11.261,1,30.174999,30.174999,31.099001,1,14.796,14.796,15.671,1,19.215,19.215,20.115,1,11.128,11.128,12.371,1,31.254999,31.254999,33.179001,1,5.9320002,5.9320002,8.3760004,1,22.531,22.531,24.863001,1,5.4029999,5.4029999,10.655,1,4.1700001,4.1700001,5.4619999,1,7.9640002,7.9640002,9.3369999,1,4,3,2,1,2,3,2,3,1,1,3,2,3,4,3,1,2,2,2,3,2,5,5,4,5,1,5,1,1,1,1,1,3,2,2,2,3,3,4,,4,1,30,2,,"Is it morally correct to push a related person to death, when this prevents death of 4 other people?",1,,2,12,0,7,7,7,7,5,6,6,5,73,74,100,100,"interesting study, thank you!",1,1717,Z188B,26.003,9.9350004,,45.839001,30.833,34.212002,18.847,34.085999,46.007,11.261,31.099001,15.671,20.115,12.371,33.179001,8.3760004,24.863001,10.655,5.4619999,9.3369999
R_0IifDHz1MMVvOLP,Default Response Set,Anonymous,1,134,1,None,Yes,,0,7/20/16 4:06,7/20/16 4:13,1,Complete,1,,,,,,,,1,,,,,,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2.3210001,2.3210001,3.4449999,1,6.2090001,6.2090001,7.6149998,1,2.0239999,2.0239999,,,,3.2320001,3.8210001,2,2.3199999,6.3210001,7.0760002,3,7.546,7.546,12.86,1,6.7399998,6.7399998,7.9889998,1,2.2219999,2.2219999,3.6400001,1,3.1960001,3.1960001,5.3629999,1,1.796,1.796,3.1500001,1,4.2389998,4.2389998,6.3010001,1,2.8870001,9.5629997,10.421,2,2.171,7.3790002,8.526,2,10.144,10.144,11.983,1,2.217,3.503,4.1300001,2,1.9630001,1.9630001,3.0580001,1,3.8970001,9.3590002,10.613,2,5.6550002,5.6550002,7.059,1,3.2349999,3.2349999,4.5500002,1,2.332,2.332,3.533,1,1,1,1,1,1,6,4,1,1,1,6,3,6,4,2,1,1,1,1,3,5,3,3,2,2,3,2,1,1,1,1,1,1,2,4,3,2,3,4,,3,1,50,2,,-,1,,3,12,84,6,5,6,5,6,5,6,3,70,61,70,87,,1,1832,A197Y,3.4449999,7.6149998,,3.8210001,7.0760002,12.86,7.9889998,3.6400001,5.3629999,3.1500001,6.3010001,10.421,8.526,11.983,4.1300001,3.0580001,10.613,7.059,4.5500002,3.533
R_a92XoazUoBwscYZ,Default Response Set,Anonymous,1,135,1,None,Yes,,0,7/20/16 3:38,7/20/16 4:15,1,Complete,1,,,,,,,,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,58.455002,58.455002,60.214001,1,39.183998,39.474998,40.481998,2,26.094999,26.094999,,,,42.042999,43.390999,1,59.915001,59.915001,60.812,1,26.188,26.188,27.129999,1,61.648998,61.648998,62.881001,1,22.205,22.205,24.027,1,36.442001,36.442001,37.380001,1,56.569,56.569,57.708,1,22.614,22.614,25.499001,1,30.913,30.913,36.195999,1,27.259001,27.259001,28.183001,1,19.188999,19.188999,20.167999,1,64.592003,64.592003,65.765999,1,65.630997,66.049004,67.050003,2,34.872002,35.402,36.514999,2,47.089001,47.089001,63.875999,1,18.348,18.348,19.448999,1,75.07,75.07,76.650002,1,4,2,5,1,4,1,1,1,1,4,3,2,5,3,1,2,1,1,1,4,1,5,5,5,5,2,5,1,1,1,4,2,4,3,1,1,3,3,5,,4,1,32,2,,"It is morally correct, to push the Person next to you, to pervent the death of four others, although this whould kill the one pushed?",1,,2,11,6,7,7,7,6,7,7,5,5,0,62,62,94,,1,5174,A476B,60.214001,40.481998,,43.390999,60.812,27.129999,62.881001,24.027,37.380001,57.708,25.499001,36.195999,28.183001,20.167999,65.765999,67.050003,36.514999,63.875999,19.448999,76.650002
R_79XWgIRzDWuOxQ9,Default Response Set,Anonymous,1,136,1,None,Yes,,0,7/20/16 3:46,7/20/16 4:15,1,Complete,1,,,,,,,1,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,31.003,31.003,32.830002,1,12.129,12.129,13.27,1,42.160999,42.160999,,,,11.191,29.058001,1,24.184999,24.184999,25.667999,1,21.257,21.257,22.492001,1,10.032,10.032,11.459,1,52.421001,52.421001,53.558998,1,7.5679998,7.5679998,8.8920002,1,37.32,37.32,38.570999,1,6.0009999,6.0009999,8.9899998,1,19.476999,19.476999,28.576,1,19.028,19.028,21.886999,1,17.506001,17.506001,18.833,1,28.870001,28.870001,30.778,1,7.9359999,7.9359999,9.3999996,1,15.641,15.641,17.309999,1,59.832001,59.832001,61.483002,1,35.375999,35.375999,37.146999,1,16.02,16.02,18.544001,1,2,2,4,1,4,3,3,2,4,4,4,2,4,2,2,3,2,2,2,3,3,4,3,4,3,2,4,3,3,3,3,2,4,2,2,3,2,3,4,,4,2,47,2,,"Is it morally correct to push a nearby standing person, to prevent the death of four others, allthough it would kill the person that I pushed?",1,,1,11,0,7,7,7,7,5,7,7,5,8,61,61,61,It was sometimes difficult to make decisions.,1,3547,Z340B,32.830002,13.27,,29.058001,25.667999,22.492001,11.459,53.558998,8.8920002,38.570999,8.9899998,28.576,21.886999,18.833,30.778,9.3999996,17.309999,61.483002,37.146999,18.544001
R_8qUfIgKbSs1Hc8t,Default Response Set,Anonymous,1,137,1,None,Yes,,0,7/20/16 4:17,7/20/16 4:25,1,Complete,1,,,,,,,,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2.062,2.062,6.3099999,1,1.717,1.717,4.0650001,1,5.6440001,5.6440001,,,,3.3599999,4.829,1,2.4430001,4.9549999,6.309,2,2.0929999,2.0929999,4.1700001,1,1.431,2.9159999,5.2540002,2,1.9960001,1.9960001,3.3629999,1,1.6440001,3.9619999,4.8959999,2,2.9489999,2.9489999,5.0250001,1,2.1730001,2.1730001,4.3870001,1,3.0079999,3.0079999,4.5289998,1,3.927,3.927,5.414,1,3.1659999,3.1659999,4.48,1,41.812,41.812,43.929001,1,2.717,2.717,4.4549999,1,1.582,1.582,19.599001,1,16.997,16.997,18.455,1,3.7709999,3.7709999,4.9980001,1,1.73,3.0320001,4.3109999,2,1,1,1,1,4,4,2,1,1,1,6,3,6,4,2,1,5,1,1,1,5,3,4,5,2,2,1,2,1,1,1,2,4,1,5,1,5,3,5,,3,1,25,2,,123,1,,3,4,0,7,7,7,7,6,6,6,6,60,42,88,89,,1,4901,Z453Y,6.3099999,4.0650001,,4.829,6.309,4.1700001,5.2540002,3.3629999,4.8959999,5.0250001,4.3870001,4.5289998,5.414,4.48,43.929001,4.4549999,19.599001,18.455,4.9980001,4.3109999
R_1ELZ2br2bIeDTzT,Default Response Set,Anonymous,1,138,1,None,Yes,,0,7/20/16 4:03,7/20/16 4:27,1,Complete,1,,,,,,,1,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,47.666,99.515999,100.37,2,11.393,11.393,12.229,1,64.751999,64.751999,,,,8.5349998,11.872,1,29.493999,29.493999,33.210999,1,32.137001,32.137001,34.537998,1,9.5880003,9.5880003,11.128,1,25.222,25.222,25.874001,1,13.169,13.169,14.858,1,43.408001,43.408001,45.141998,1,12.357,12.357,13.418,1,25.450001,36.483002,38.737,2,30.767,30.767,45.903999,1,17.226999,17.226999,19.396,1,35.347,35.347,36.284,1,37.797001,37.797001,39.013,1,22.368999,22.368999,23.834999,1,70.879997,70.879997,72.057999,1,30.445999,30.445999,31.235001,1,26.493,27.198,28.597,2,3,2,4,2,4,2,2,3,3,4,3,1,4,1,3,2,2,2,2,4,5,4,3,4,3,3,4,3,4,4,4,3,2,2,2,3,4,3,1,,4,2,31,2,,"Is it morally correct to push the Person next to you to prevent the deaths of four other People, although it would kill the Person you pushed.",1,,2,10,0,7,7,7,7,6,7,7,6,0,0,90,100,,1,9159,Z808B,100.37,12.229,,11.872,33.210999,34.537998,11.128,25.874001,14.858,45.141998,13.418,38.737,45.903999,19.396,36.284,39.013,23.834999,72.057999,31.235001,28.597
R_9mYQYJb0gM1lf7v,Default Response Set,Anonymous,1,139,1,None,Yes,,0,7/20/16 4:10,7/20/16 4:28,1,Complete,1,,,,,,,1,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3.5880001,3.5880001,4.8610001,1,3.99,5.507,6.4640002,2,12.811,20.158001,,,,5.3649998,6.8649998,1,35.513,35.513,37.618,1,2.7920001,2.7920001,4.5669999,1,4.809,4.809,7.427,1,31.615,34.042,34.625999,2,3.0539999,3.0539999,6.1830001,1,19.285999,19.285999,21.124001,1,10.356,13.273,14.583,2,3.0050001,4.098,4.454,2,9.5620003,9.5620003,10.66,1,4.8520002,18.882999,20.642,3,3,3,4.5219998,1,28.559,28.559,30.715,1,14.195,14.195,15.923,1,9.0279999,9.0279999,10.817,1,4.1500001,4.1500001,5.6960001,1,14.038,14.535,18.51,2,4,2,2,1,3,2,2,2,4,2,2,2,5,2,2,2,1,1,1,3,3,4,4,3,4,5,4,2,1,1,3,2,5,1,2,2,3,2,5,,4,1,24,1,the first one,"Is it morally correct to push the person close to you to prevent the deaths of four other, although it would kill the one pushed by you.",1,,2,12,6,7,7,7,6,4,6,6,3,19,39,66,65,,1,9483,Z835Y,4.8610001,6.4640002,,6.8649998,37.618,4.5669999,7.427,34.625999,6.1830001,21.124001,14.583,4.454,10.66,20.642,4.5219998,30.715,15.923,10.817,5.6960001,18.51
R_bkMTcq133PAZ90p,Default Response Set,Anonymous,1,140,1,None,Yes,,0,7/20/16 3:58,7/20/16 4:29,1,Complete,1,,,,,,,,1,,,,1,flmisch,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,2,2,2,2,3,2,2,1,2,3,2,1,1,2,2,9.3929996,9.3929996,10.798,1,41.431999,41.431999,42.528999,1,20.049999,20.049999,,,,11.326,23.421,1,15.197,15.197,16.195999,1,9.7349997,9.7349997,10.535,1,21.198,21.198,22.118,1,38.480999,40.532001,42.035999,2,13.767,13.767,14.698,1,22.51,22.51,23.295,1,39.455002,39.455002,40.598999,1,10.023,10.023,11.025,1,17.028,17.028,25.846001,1,7.0640001,7.902,8.6409998,2,11.613,11.613,12.657,1,53.398998,53.398998,54.443001,1,7.9809999,12.357,13.139,2,9.6230001,9.6230001,10.526,1,12.389,12.389,13.153,1,20.323999,20.323999,21.135,1,5,4,3,1,5,3,4,3,3,4,5,4,5,4,1,1,1,1,1,3,5,5,3,5,5,1,4,3,2,3,4,1,1,1,1,5,3,3,5,,4,1,30,1,This,"Is IT morally correct that you related person to push in order to prevent the death of four other, although this would kill the one pushed by your  person?",1,,1,13,0,7,7,7,7,3,4,4,4,50,50,50,50,This was very interesting,1,1816,A196B,10.798,42.528999,,23.421,16.195999,10.535,22.118,42.035999,14.698,23.295,40.598999,11.025,25.846001,8.6409998,12.657,54.443001,13.139,10.526,13.153,21.135
R_agGoNLyvnEKcdmJ,Default Response Set,Anonymous,1,141,1,None,Yes,,0,7/20/16 4:14,7/20/16 4:29,1,Complete,1,,,,,,,,1,,,,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,1.267,1.267,2.4560001,1,1.283,1.283,2.431,1,1.2539999,1.2539999,,,,.89700001,1.87,1,.73199999,.73199999,1.529,1,6.5370002,6.5370002,7.3460002,1,.94,.94,1.7,1,3.8840001,4.0050001,4.8559999,2,14.626,14.626,15.42,1,1.149,1.149,1.965,1,12.608,12.608,13.529,1,2.1110001,2.1110001,3.0090001,1,3.039,3.039,3.8080001,1,1.521,1.521,2.5780001,1,1.075,1.075,2.0739999,1,8.7749996,8.7749996,10.82,1,49.537998,49.537998,50.258999,1,34.464001,34.464001,36.841999,1,.85000002,.85000002,1.869,1,1.224,1.224,2.1389999,1,5,3,4,2,2,4,3,4,5,3,4,2,5,4,3,4,3,5,3,2,4,4,2,4,3,2,4,4,3,2,4,3,2,3,4,3,5,3,3,4,,1,37,2,,"no, I can«t.",1,,2,10,0,7,7,7,6,3,5,6,2,28,66,73,74,no.,1,9634,A847Y,2.4560001,2.431,,1.87,1.529,7.3460002,1.7,4.8559999,15.42,1.965,13.529,3.0090001,3.8080001,2.5780001,2.0739999,10.82,50.258999,36.841999,1.869,2.1389999
